Year,Jurisdiction,Type,Stream,Management,Fate,Tonnes
2019,NSW,Metals,MSW,Recycling,Recycling,358101.0
2019,NSW,Metals,Total,Recycling,Recycling,1711295.0
2019,NSW,Mining and Quarrying,C&D,Landfill,Disposal,445195.0
2019,NSW,Mining and Quarrying,C&D,Recycling,Recycling,0.0
2019,NSW,Mining and Quarrying,C&I,Landfill,Disposal,44711.0
2019,NSW,Mining and Quarrying,C&I,Recycling,Recycling,0.0
2019,NSW,Mining and Quarrying,MSW,Landfill,Disposal,40309.0
2019,NSW,Mining and Quarrying,MSW,Recycling,Recycling,0.0
2019,NSW,Mining and Quarrying,Total,Landfill,Disposal,530215.0
2019,NSW,Mining and Quarrying,Total,Recycling,Recycling,0.0
2019,NSW,Miscellaneous,C&D,Energy from waste facility,Energy recovery,0.0
2019,NSW,Miscellaneous,C&D,Landfill,Disposal,1081946.0
2019,NSW,Miscellaneous,C&D,Other disposal,Disposal,0.0
2019,NSW,Miscellaneous,C&D,Recycling,Recycling,78.0
2019,NSW,Miscellaneous,C&D,Treatment,Disposal,3970.0
2019,NSW,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2019,NSW,Miscellaneous,C&D,Treatment,Recycling,15880.0
2019,NSW,Miscellaneous,C&I,Energy from waste facility,Energy recovery,46707.0
2019,NSW,Miscellaneous,C&I,Landfill,Disposal,849975.0
2019,NSW,Miscellaneous,C&I,Other disposal,Disposal,7927.0
2019,NSW,Miscellaneous,C&I,Other disposal,Long-term storage,1290245.0
2019,NSW,Miscellaneous,C&I,Recycling,Recycling,4486519.0
2019,NSW,Miscellaneous,C&I,Treatment,Disposal,16988.0
2019,NSW,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2019,NSW,Miscellaneous,C&I,Treatment,Recycling,8702.0
2019,NSW,Miscellaneous,MSW,Landfill,Disposal,107403.0
2019,NSW,Miscellaneous,MSW,Recycling,Recycling,4356.0
2019,NSW,Miscellaneous,Total,Energy from waste facility,Energy recovery,46707.0
2019,NSW,Miscellaneous,Total,Landfill,Disposal,2039324.0
2019,NSW,Miscellaneous,Total,Other disposal,Disposal,7927.0
2019,NSW,Miscellaneous,Total,Other disposal,Long-term storage,1290245.0
2019,NSW,Miscellaneous,Total,Recycling,Recycling,4490954.0
2019,NSW,Miscellaneous,Total,Treatment,Disposal,20958.0
2019,NSW,Miscellaneous,Total,Treatment,Energy recovery,0.0
2019,NSW,Miscellaneous,Total,Treatment,Recycling,24583.0
2019,NSW,Organics,C&D,Energy from waste facility,Energy recovery,0.0
2019,NSW,Organics,C&D,Landfill,Disposal,17000.0
2019,NSW,Organics,C&D,Landfill,Energy recovery,3276.0
2019,NSW,Organics,C&D,Recycling,Recycling,74764.0
2019,NSW,Organics,C&I,Anaerobic digestion,Recycling,47778.0
2019,NSW,Organics,C&I,Energy from waste facility,Energy recovery,0.0
2019,NSW,Organics,C&I,Landfill,Disposal,251497.0
2019,NSW,Organics,C&I,Landfill,Energy recovery,78732.0
2019,NSW,Organics,C&I,Other disposal,Disposal,0.0
2019,NSW,Organics,C&I,Recycling,Recycling,780218.0
2019,NSW,Organics,MSW,Energy from waste facility,Energy recovery,0.0
2019,NSW,Organics,MSW,Landfill,Disposal,932030.0
2019,NSW,Organics,MSW,Landfill,Energy recovery,287951.0
2019,NSW,Organics,MSW,Recycling,Recycling,998589.0
2019,NSW,Organics,Total,Anaerobic digestion,Recycling,47778.0
2019,NSW,Organics,Total,Energy from waste facility,Energy recovery,0.0
2019,NSW,Organics,Total,Landfill,Disposal,1200527.0
2019,NSW,Organics,Total,Landfill,Energy recovery,369959.0
2019,NSW,Organics,Total,Other disposal,Disposal,0.0
2019,NSW,Organics,Total,Recycling,Recycling,1853571.0
2019,NSW,Paper and Cardboard,C&D,Recycling,Recycling,0.0
2019,NSW,Paper and Cardboard,C&I,Recycling,Recycling,0.0
2019,NSW,Paper and Cardboard,MSW,Recycling,Recycling,0.0
2019,NSW,Paper and Cardboard,Total,Recycling,Recycling,0.0
2019,NSW,Plastics,C&D,Recycling,Recycling,666.0
2019,NSW,Plastics,C&I,Recycling,Recycling,48846.0
2019,NSW,Plastics,MSW,Recycling,Recycling,37635.0
2019,NSW,Plastics,Total,Recycling,Recycling,87147.0
2019,NT,Chemicals,C&D,Energy from waste facility,Energy recovery,0.0
2019,NT,Chemicals,C&D,Landfill,Disposal,0.0
2019,NT,Chemicals,C&D,Other disposal,Disposal,0.0
2019,NT,Chemicals,C&D,Recycling,Recycling,0.0
2019,NT,Chemicals,C&D,Treatment,Disposal,0.0
2019,NT,Chemicals,C&D,Treatment,Energy recovery,0.0
2019,NT,Chemicals,C&D,Treatment,Recycling,0.0
2019,NT,Chemicals,C&I,Energy from waste facility,Energy recovery,0.0
2019,NT,Chemicals,C&I,Landfill,Disposal,762.0
2019,NT,Chemicals,C&I,Other disposal,Disposal,65.0
2019,NT,Chemicals,C&I,Recycling,Recycling,15022.0
2019,NT,Chemicals,C&I,Treatment,Disposal,1159.0
2019,NT,Chemicals,C&I,Treatment,Energy recovery,2011.0
2019,NT,Chemicals,C&I,Treatment,Recycling,9421.0
2019,NT,Chemicals,Total,Energy from waste facility,Energy recovery,0.0
2019,NT,Chemicals,Total,Landfill,Disposal,762.0
2019,NT,Chemicals,Total,Other disposal,Disposal,65.0
2019,NT,Chemicals,Total,Recycling,Recycling,15022.0
2019,NT,Chemicals,Total,Treatment,Disposal,1159.0
2019,NT,Chemicals,Total,Treatment,Energy recovery,2011.0
2019,NT,Chemicals,Total,Treatment,Recycling,9421.0
2019,NT,Construction Waste,C&D,Energy from waste facility,Energy recovery,0.0
2019,NT,Construction Waste,C&D,Landfill,Disposal,3679.0
2019,NT,Construction Waste,C&D,Landfill,Energy recovery,2.0
2019,NT,Construction Waste,C&D,Recycling,Recycling,0.0
2019,NT,Construction Waste,C&I,Energy from waste facility,Energy recovery,0.0
2019,NT,Construction Waste,C&I,Landfill,Disposal,14882.0
2019,NT,Construction Waste,C&I,Landfill,Energy recovery,8.0
2019,NT,Construction Waste,C&I,Recycling,Recycling,0.0
2019,NT,Construction Waste,MSW,Energy from waste facility,Energy recovery,0.0
2019,NT,Construction Waste,MSW,Landfill,Disposal,1138.0
2019,NT,Construction Waste,MSW,Landfill,Energy recovery,1.0
2019,NT,Construction Waste,MSW,Recycling,Recycling,97.0
2019,NT,Construction Waste,Total,Energy from waste facility,Energy recovery,0.0
2019,NT,Construction Waste,Total,Landfill,Disposal,19699.0
2019,NT,Construction Waste,Total,Landfill,Energy recovery,10.0
2019,NT,Construction Waste,Total,Recycling,Recycling,97.0
2019,NT,Glass,C&D,Recycling,Recycling,0.0
2019,NT,Glass,C&I,Recycling,Recycling,0.0
2019,NT,Glass,MSW,Recycling,Recycling,5415.0
2019,NT,Glass,Total,Recycling,Recycling,5415.0
2019,NT,Metals,C&D,Recycling,Recycling,0.0
2019,NT,Metals,C&I,Recycling,Recycling,0.0
2019,NT,Metals,MSW,Recycling,Recycling,3234.0
2019,NT,Metals,Total,Recycling,Recycling,3234.0
2019,NT,Miscellaneous,C&D,Energy from waste facility,Energy recovery,0.0
2019,NT,Miscellaneous,C&D,Landfill,Disposal,10687.0
2019,NT,Miscellaneous,C&D,Other disposal,Disposal,0.0
2019,NT,Miscellaneous,C&D,Recycling,Recycling,62.0
2019,NT,Miscellaneous,C&D,Treatment,Disposal,84.0
2019,NT,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2019,NT,Miscellaneous,C&D,Treatment,Recycling,262.0
2019,NT,Miscellaneous,C&I,Energy from waste facility,Energy recovery,1065.0
2019,NT,Miscellaneous,C&I,Landfill,Disposal,10501.0
2019,NT,Miscellaneous,C&I,Other disposal,Disposal,706.0
2019,NT,Miscellaneous,C&I,Recycling,Recycling,2002.0
2019,NT,Miscellaneous,C&I,Treatment,Disposal,718.0
2019,NT,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2019,NT,Miscellaneous,C&I,Treatment,Recycling,133.0
2019,NT,Miscellaneous,MSW,Landfill,Disposal,0.0
2019,NT,Miscellaneous,Total,Energy from waste facility,Energy recovery,1065.0
2019,NT,Miscellaneous,Total,Landfill,Disposal,21188.0
2019,NT,Miscellaneous,Total,Other disposal,Disposal,706.0
2019,NT,Miscellaneous,Total,Recycling,Recycling,2063.0
2019,NT,Miscellaneous,Total,Treatment,Disposal,802.0
2019,NT,Miscellaneous,Total,Treatment,Energy recovery,0.0
2019,NT,Miscellaneous,Total,Treatment,Recycling,395.0
2019,NT,Organics,C&D,Energy from waste facility,Energy recovery,0.0
2019,NT,Organics,C&D,Landfill,Disposal,1224.0
2019,NT,Organics,C&D,Landfill,Energy recovery,3.0
2019,NT,Organics,C&D,Recycling,Recycling,0.0
2019,NT,Organics,C&I,Energy from waste facility,Energy recovery,0.0
2019,NT,Organics,C&I,Landfill,Disposal,32036.0
2019,NT,Organics,C&I,Landfill,Energy recovery,125.0
2019,NT,Organics,C&I,Other disposal,Disposal,2720.0
2019,NT,Organics,C&I,Recycling,Recycling,12240.0
2019,NT,Organics,MSW,Energy from waste facility,Energy recovery,0.0
2019,NT,Organics,MSW,Landfill,Disposal,62960.0
2019,NT,Organics,MSW,Landfill,Energy recovery,226.0
2019,NT,Organics,MSW,Recycling,Recycling,831.0
2019,NT,Organics,Total,Energy from waste facility,Energy recovery,0.0
2019,NT,Organics,Total,Landfill,Disposal,96220.0
2019,NT,Organics,Total,Landfill,Energy recovery,355.0
2019,NT,Organics,Total,Other disposal,Disposal,2720.0
2019,NT,Organics,Total,Recycling,Recycling,13071.0
2019,NT,Paper and Cardboard,C&D,Recycling,Recycling,0.0
2019,NT,Paper and Cardboard,C&I,Recycling,Recycling,0.0
2019,NT,Paper and Cardboard,MSW,Recycling,Recycling,593.0
2019,NT,Paper and Cardboard,Total,Recycling,Recycling,593.0
2019,NT,Plastics,C&D,Recycling,Recycling,0.0
2019,NT,Plastics,C&I,Recycling,Recycling,241.0
2019,NT,Plastics,MSW,Recycling,Recycling,704.0
2019,NT,Plastics,Total,Recycling,Recycling,945.0
2019,Qld,Chemicals,C&D,Energy from waste facility,Energy recovery,0.0
2019,Qld,Chemicals,C&D,Landfill,Disposal,0.0
2019,Qld,Chemicals,C&D,Other disposal,Disposal,0.0
2019,Qld,Chemicals,C&D,Recycling,Recycling,0.0
2019,Qld,Chemicals,C&D,Treatment,Disposal,0.0
2019,Qld,Chemicals,C&D,Treatment,Energy recovery,0.0
2019,Qld,Chemicals,C&D,Treatment,Recycling,0.0
2019,Qld,Chemicals,C&I,Energy from waste facility,Energy recovery,0.0
2019,Qld,Chemicals,C&I,Landfill,Disposal,51723.0
2019,Qld,Chemicals,C&I,Other disposal,Disposal,3663.0
2019,Qld,Chemicals,C&I,Recycling,Recycling,404755.0
2019,Qld,Chemicals,C&I,Treatment,Disposal,73631.0
2019,Qld,Chemicals,C&I,Treatment,Energy recovery,11275.0
2019,Qld,Chemicals,C&I,Treatment,Recycling,105515.0
2019,Qld,Chemicals,Total,Energy from waste facility,Energy recovery,0.0
2019,Qld,Chemicals,Total,Landfill,Disposal,51723.0
2019,Qld,Chemicals,Total,Other disposal,Disposal,3663.0
2019,Qld,Chemicals,Total,Recycling,Recycling,404755.0
2019,Qld,Chemicals,Total,Treatment,Disposal,73631.0
2019,Qld,Chemicals,Total,Treatment,Energy recovery,11275.0
2019,Qld,Chemicals,Total,Treatment,Recycling,105515.0
2019,Qld,Construction Waste,C&D,Energy from waste facility,Energy recovery,15334.0
2019,Qld,Construction Waste,C&D,Landfill,Disposal,30353.0
2019,Qld,Construction Waste,C&D,Landfill,Energy recovery,1152.0
2019,Qld,Construction Waste,C&D,Recycling,Recycling,1966102.0
2019,Qld,Construction Waste,C&I,Energy from waste facility,Energy recovery,23000.0
2019,Qld,Construction Waste,C&I,Landfill,Disposal,177265.0
2019,Qld,Construction Waste,C&I,Landfill,Energy recovery,6727.0
2019,Qld,Construction Waste,C&I,Recycling,Recycling,72773.0
2019,Qld,Construction Waste,MSW,Energy from waste facility,Energy recovery,0.0
2019,Qld,Construction Waste,MSW,Landfill,Disposal,16374.0
2019,Qld,Construction Waste,MSW,Landfill,Energy recovery,621.0
2019,Qld,Construction Waste,Total,Energy from waste facility,Energy recovery,38334.0
2019,Qld,Construction Waste,Total,Landfill,Disposal,223991.0
2019,Qld,Construction Waste,Total,Landfill,Energy recovery,8500.0
2019,Qld,Construction Waste,Total,Recycling,Recycling,2038875.0
2019,Qld,Glass,C&D,Recycling,Recycling,7679.0
2019,Qld,Glass,C&I,Recycling,Recycling,7679.0
2019,Qld,Glass,MSW,Recycling,Recycling,67588.0
2019,Qld,Glass,Total,Recycling,Recycling,82946.0
2019,Qld,Metals,C&D,Recycling,Recycling,319067.0
2019,Qld,Metals,C&I,Recycling,Recycling,487069.0
2019,Qld,Metals,MSW,Recycling,Recycling,52853.0
2019,Qld,Metals,Total,Recycling,Recycling,858989.0
2019,Qld,Mining and Quarrying,C&D,Recycling,Recycling,0.0
2019,Qld,Mining and Quarrying,Total,Recycling,Recycling,0.0
2019,Qld,Miscellaneous,C&D,Energy from waste facility,Energy recovery,0.0
2019,Qld,Miscellaneous,C&D,Landfill,Disposal,310785.0
2019,Qld,Miscellaneous,C&D,Other disposal,Disposal,0.0
2019,Qld,Miscellaneous,C&D,Recycling,Recycling,24659.0
2019,Qld,Miscellaneous,C&D,Treatment,Disposal,7.0
2019,Qld,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2019,Qld,Miscellaneous,C&D,Treatment,Recycling,0.0
2019,Qld,Miscellaneous,C&I,Energy from waste facility,Energy recovery,28350.0
2019,Qld,Miscellaneous,C&I,Landfill,Disposal,241769.0
2019,Qld,Miscellaneous,C&I,Other disposal,Disposal,30201.0
2019,Qld,Miscellaneous,C&I,Other disposal,Long-term storage,3768297.0
2019,Qld,Miscellaneous,C&I,Recycling,Recycling,895369.0
2019,Qld,Miscellaneous,C&I,Treatment,Disposal,49263.0
2019,Qld,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2019,Qld,Miscellaneous,C&I,Treatment,Recycling,7748.0
2019,Qld,Miscellaneous,MSW,Landfill,Disposal,0.0
2019,Qld,Miscellaneous,MSW,Recycling,Recycling,79.0
2019,Qld,Miscellaneous,MSW,Waste reuse,Waste reuse,26030.0
2019,Qld,Miscellaneous,Total,Energy from waste facility,Energy recovery,28350.0
2019,Qld,Miscellaneous,Total,Landfill,Disposal,552554.0
2019,Qld,Miscellaneous,Total,Other disposal,Disposal,30201.0
2019,Qld,Miscellaneous,Total,Other disposal,Long-term storage,3768297.0
2019,Qld,Miscellaneous,Total,Recycling,Recycling,920107.0
2019,Qld,Miscellaneous,Total,Treatment,Disposal,49270.0
2019,Qld,Miscellaneous,Total,Treatment,Energy recovery,0.0
2019,Qld,Miscellaneous,Total,Treatment,Recycling,7748.0
2019,Qld,Organics,C&D,Energy from waste facility,Energy recovery,0.0
2019,Qld,Organics,C&D,Landfill,Disposal,8735.0
2019,Qld,Organics,C&D,Landfill,Energy recovery,1767.0
2019,Qld,Organics,C&I,Energy from waste facility,Energy recovery,0.0
2019,Qld,Organics,C&I,Landfill,Disposal,290144.0
2019,Qld,Organics,C&I,Landfill,Energy recovery,107278.0
2019,Qld,Organics,C&I,Other disposal,Disposal,0.0
2019,Qld,Organics,C&I,Recycling,Recycling,579990.0
2019,Qld,Organics,MSW,Energy from waste facility,Energy recovery,0.0
2019,Qld,Organics,MSW,Landfill,Disposal,708364.0
2019,Qld,Organics,MSW,Landfill,Energy recovery,234867.0
2019,Qld,Organics,MSW,Recycling,Recycling,443747.0
2019,Qld,Organics,Total,Energy from waste facility,Energy recovery,0.0
2019,Qld,Organics,Total,Landfill,Disposal,1007243.0
2019,Qld,Organics,Total,Landfill,Energy recovery,343912.0
2019,Qld,Organics,Total,Other disposal,Disposal,0.0
2019,Qld,Organics,Total,Recycling,Recycling,1023737.0
2019,Qld,Paper and Cardboard,C&D,Recycling,Recycling,0.0
2019,Qld,Paper and Cardboard,C&I,Recycling,Recycling,297294.0
2019,Qld,Paper and Cardboard,MSW,Recycling,Recycling,236337.0
2019,Qld,Paper and Cardboard,Total,Recycling,Recycling,271799.0
2019,Qld,Plastics,C&D,Recycling,Recycling,80.0
2019,Qld,Plastics,C&I,Recycling,Recycling,17899.0
2019,Qld,Plastics,MSW,Recycling,Recycling,17243.0
2019,Qld,Plastics,Total,Recycling,Recycling,35222.0
2019,SA,Chemicals,C&D,Energy from waste facility,Energy recovery,0.0
2019,SA,Chemicals,C&D,Landfill,Disposal,0.0
2019,SA,Chemicals,C&D,Other disposal,Disposal,0.0
2019,SA,Chemicals,C&D,Recycling,Recycling,0.0
2019,SA,Chemicals,C&D,Treatment,Disposal,0.0
2019,SA,Chemicals,C&D,Treatment,Energy recovery,0.0
2019,SA,Chemicals,C&D,Treatment,Recycling,0.0
2019,SA,Chemicals,C&I,Energy from waste facility,Energy recovery,0.0
2019,SA,Chemicals,C&I,Landfill,Disposal,2101.0
2019,SA,Chemicals,C&I,Other disposal,Disposal,224.0
2019,SA,Chemicals,C&I,Recycling,Recycling,31900.0
2019,SA,Chemicals,C&I,Treatment,Disposal,9632.0
2019,SA,Chemicals,C&I,Treatment,Energy recovery,6132.0
2019,SA,Chemicals,C&I,Treatment,Recycling,31720.0
2019,SA,Chemicals,Total,Energy from waste facility,Energy recovery,0.0
2019,SA,Chemicals,Total,Landfill,Disposal,2101.0
2019,SA,Chemicals,Total,Other disposal,Disposal,224.0
2019,SA,Chemicals,Total,Recycling,Recycling,31900.0
2019,SA,Chemicals,Total,Treatment,Disposal,9632.0
2019,SA,Chemicals,Total,Treatment,Energy recovery,6132.0
2019,SA,Chemicals,Total,Treatment,Recycling,31720.0
2019,SA,Construction Waste,C&D,Energy from waste facility,Energy recovery,0.0
2019,SA,Construction Waste,C&D,Landfill,Disposal,26282.0
2019,SA,Construction Waste,C&D,Landfill,Energy recovery,962.0
2019,SA,Construction Waste,C&D,Recycling,Recycling,1278157.0
2019,SA,Construction Waste,C&I,Energy from waste facility,Energy recovery,127000.0
2019,SA,Construction Waste,C&I,Landfill,Disposal,6768.0
2019,SA,Construction Waste,C&I,Landfill,Energy recovery,248.0
2019,SA,Construction Waste,C&I,Recycling,Recycling,284189.0
2019,SA,Construction Waste,MSW,Energy from waste facility,Energy recovery,0.0
2019,SA,Construction Waste,MSW,Landfill,Disposal,9641.0
2019,SA,Construction Waste,MSW,Landfill,Energy recovery,353.0
2019,SA,Construction Waste,MSW,Recycling,Recycling,7176.0
2019,SA,Construction Waste,Total,Energy from waste facility,Energy recovery,127000.0
2019,SA,Construction Waste,Total,Landfill,Disposal,42690.0
2019,SA,Construction Waste,Total,Landfill,Energy recovery,1563.0
2019,SA,Construction Waste,Total,Recycling,Recycling,1569522.0
2019,SA,Glass,C&D,Recycling,Recycling,0.0
2019,SA,Glass,C&I,Recycling,Recycling,30537.0
2019,SA,Glass,MSW,Recycling,Recycling,47763.0
2019,SA,Glass,Total,Recycling,Recycling,78300.0
2019,SA,Metals,C&D,Recycling,Recycling,84290.0
2019,SA,Metals,C&I,Recycling,Recycling,146980.0
2019,SA,Metals,MSW,Recycling,Recycling,49100.0
2019,SA,Metals,Total,Recycling,Recycling,280370.0
2019,SA,Mining and Quarrying,C&D,Recycling,Recycling,441854.0
2019,SA,Mining and Quarrying,C&I,Recycling,Recycling,0.0
2019,SA,Mining and Quarrying,MSW,Recycling,Recycling,0.0
2019,SA,Mining and Quarrying,Total,Recycling,Recycling,441854.0
2019,SA,Miscellaneous,C&D,Energy from waste facility,Energy recovery,0.0
2019,SA,Miscellaneous,C&D,Landfill,Disposal,32777.0
2019,SA,Miscellaneous,C&D,Other disposal,Disposal,0.0
2019,SA,Miscellaneous,C&D,Recycling,Recycling,60883.0
2019,SA,Miscellaneous,C&D,Treatment,Disposal,18030.0
2019,SA,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2019,SA,Miscellaneous,C&D,Treatment,Recycling,66610.0
2019,SA,Miscellaneous,C&I,Energy from waste facility,Energy recovery,12787.0
2019,SA,Miscellaneous,C&I,Landfill,Disposal,58855.0
2019,SA,Miscellaneous,C&I,Other disposal,Disposal,4869.0
2019,SA,Miscellaneous,C&I,Other disposal,Long-term storage,0.0
2019,SA,Miscellaneous,C&I,Recycling,Recycling,38015.0
2019,SA,Miscellaneous,C&I,Treatment,Disposal,9376.0
2019,SA,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2019,SA,Miscellaneous,C&I,Treatment,Recycling,26214.0
2019,SA,Miscellaneous,MSW,Landfill,Disposal,0.0
2019,SA,Miscellaneous,MSW,Recycling,Recycling,891.0
2019,SA,Miscellaneous,MSW,Waste reuse,Waste reuse,1600.0
2019,SA,Miscellaneous,Total,Energy from waste facility,Energy recovery,12787.0
2019,SA,Miscellaneous,Total,Landfill,Disposal,91633.0
2019,SA,Miscellaneous,Total,Other disposal,Disposal,4869.0
2019,SA,Miscellaneous,Total,Other disposal,Long-term storage,0.0
2019,SA,Miscellaneous,Total,Recycling,Recycling,99789.0
2019,SA,Miscellaneous,Total,Treatment,Disposal,27407.0
2019,SA,Miscellaneous,Total,Treatment,Energy recovery,0.0
2019,SA,Miscellaneous,Total,Treatment,Recycling,92824.0
2019,SA,Organics,C&D,Energy from waste facility,Energy recovery,0.0
2019,SA,Organics,C&D,Landfill,Disposal,5655.0
2019,SA,Organics,C&D,Landfill,Energy recovery,1129.0
2019,SA,Organics,C&D,Recycling,Recycling,10000.0
2019,SA,Organics,C&I,Energy from waste facility,Energy recovery,0.0
2019,SA,Organics,C&I,Landfill,Disposal,24678.0
2019,SA,Organics,C&I,Landfill,Energy recovery,9367.0
2019,SA,Organics,C&I,Other disposal,Disposal,1511.0
2019,SA,Organics,C&I,Recycling,Recycling,582187.0
2019,SA,Organics,C&I,Waste reuse,Waste reuse,4200.0
2019,SA,Organics,MSW,Energy from waste facility,Energy recovery,0.0
2019,SA,Organics,MSW,Landfill,Disposal,151576.0
2019,SA,Organics,MSW,Landfill,Energy recovery,54962.0
2019,SA,Organics,MSW,Recycling,Recycling,190000.0
2019,SA,Organics,Total,Energy from waste facility,Energy recovery,0.0
2019,SA,Organics,Total,Landfill,Disposal,181909.0
2019,SA,Organics,Total,Landfill,Energy recovery,65458.0
2019,SA,Organics,Total,Other disposal,Disposal,1511.0
2019,SA,Organics,Total,Recycling,Recycling,782187.0
2019,SA,Paper and Cardboard,C&D,Recycling,Recycling,536.0
2019,SA,Paper and Cardboard,C&I,Recycling,Recycling,121114.0
2019,SA,Paper and Cardboard,MSW,Recycling,Recycling,72350.0
2019,SA,Paper and Cardboard,Total,Recycling,Recycling,194000.0
2019,SA,Plastics,C&D,Recycling,Recycling,6552.0
2019,SA,Plastics,C&I,Recycling,Recycling,12189.0
2019,SA,Plastics,MSW,Recycling,Recycling,10959.0
2019,SA,Plastics,Total,Recycling,Recycling,29700.0
2019,Tas,Chemicals,C&D,Energy from waste facility,Energy recovery,0.0
2019,Tas,Chemicals,C&D,Landfill,Disposal,0.0
2019,Tas,Chemicals,C&D,Other disposal,Disposal,0.0
2019,Tas,Chemicals,C&D,Recycling,Recycling,0.0
2019,Tas,Chemicals,C&D,Treatment,Disposal,0.0
2019,Tas,Chemicals,C&D,Treatment,Energy recovery,0.0
2019,Tas,Chemicals,C&D,Treatment,Recycling,0.0
2019,Tas,Chemicals,C&I,Energy from waste facility,Energy recovery,0.0
2019,Tas,Chemicals,C&I,Landfill,Disposal,4642.0
2019,Tas,Chemicals,C&I,Other disposal,Disposal,4689.0
2019,Tas,Chemicals,C&I,Recycling,Recycling,238734.0
2019,Tas,Chemicals,C&I,Treatment,Disposal,5406.0
2019,Tas,Chemicals,C&I,Treatment,Energy recovery,2029.0
