Year,Jurisdiction,Type,Stream,Fate,Tonnes
2018,Vic,"Food-derived hazardous wastes (K100, K110)",Total,Disposal,17232.855833720278
2018,Vic,"Food-derived hazardous wastes (K100, K110)",Total,Energy recovery,0.0
2018,Vic,"Food-derived hazardous wastes (K100, K110)",Total,Recycling,122200.42771427937
2018,Vic,Garden organics,C&D,Disposal,17985.0
2018,Vic,Garden organics,C&D,Energy recovery,3660.0
2018,Vic,Garden organics,C&D,Recycling,17840.0
2018,Vic,Garden organics,C&I,Disposal,64746.0
2018,Vic,Garden organics,C&I,Energy recovery,13176.0
2018,Vic,Garden organics,C&I,Recycling,15856.0
2018,Vic,Garden organics,MSW,Disposal,91953.0
2018,Vic,Garden organics,MSW,Energy recovery,18712.0
2018,Vic,Garden organics,MSW,Recycling,414899.0
2018,Vic,Garden organics,Total,Disposal,174684.0
2018,Vic,Garden organics,Total,Energy recovery,35548.0
2018,Vic,Garden organics,Total,Recycling,448595.0
2018,Vic,Glass from food and beverage containers,C&D,Recycling,972.0
2018,Vic,Glass from food and beverage containers,C&I,Recycling,17385.0
2018,Vic,Glass from food and beverage containers,MSW,Recycling,176295.0
2018,Vic,Glass from food and beverage containers,Total,Recycling,194652.0
2018,Vic,Inorganic chemicals (D),C&D,Disposal,0.0
2018,Vic,Inorganic chemicals (D),C&D,Energy recovery,0.0
2018,Vic,Inorganic chemicals (D),C&D,Recycling,0.0
2018,Vic,Inorganic chemicals (D),C&I,Disposal,4485.49948564925
2018,Vic,Inorganic chemicals (D),C&I,Energy recovery,0.0
2018,Vic,Inorganic chemicals (D),C&I,Recycling,77231.48855402577
2018,Vic,Inorganic chemicals (D),Total,Disposal,4485.49948564925
2018,Vic,Inorganic chemicals (D),Total,Energy recovery,0.0
2018,Vic,Inorganic chemicals (D),Total,Recycling,77231.48855402577
2018,Vic,Iron and steel,C&D,Recycling,147838.0
2018,Vic,Iron and steel,C&I,Recycling,624325.0
2018,Vic,Iron and steel,MSW,Recycling,285343.0
2018,Vic,Iron and steel,Total,Recycling,1057506.0
2018,Vic,Leather & rubber (excl. tyres),C&D,Recycling,0.0
2018,Vic,Leather & rubber (excl. tyres),C&I,Recycling,24419.0
2018,Vic,Leather & rubber (excl. tyres),MSW,Recycling,0.0
2018,Vic,Leather & rubber (excl. tyres),Total,Recycling,24419.0
2018,Vic,Newsprint & magazines,C&D,Recycling,1.0
2018,Vic,Newsprint & magazines,C&I,Recycling,65196.0
2018,Vic,Newsprint & magazines,MSW,Recycling,5448.0
2018,Vic,Newsprint & magazines,Total,Recycling,70645.0
2018,Vic,Non-ferrous metals (ex. aluminium),C&D,Recycling,16491.0
2018,Vic,Non-ferrous metals (ex. aluminium),C&I,Recycling,44181.0
2018,Vic,Non-ferrous metals (ex. aluminium),MSW,Recycling,18772.0
2018,Vic,Non-ferrous metals (ex. aluminium),Total,Recycling,79444.0
2018,Vic,Office paper,C&D,Recycling,0.0
2018,Vic,Office paper,C&I,Recycling,29099.0
2018,Vic,Office paper,MSW,Recycling,0.0
2018,Vic,Office paper,Total,Recycling,29099.0
2018,Vic,Oils (J),C&D,Disposal,0.0
2018,Vic,Oils (J),C&D,Energy recovery,0.0
2018,Vic,Oils (J),C&D,Recycling,0.0
2018,Vic,Oils (J),C&I,Disposal,32.2301581974981
2018,Vic,Oils (J),C&I,Energy recovery,10638.329599402745
2018,Vic,Oils (J),C&I,Recycling,89743.2196641301
2018,Vic,Oils (J),Total,Disposal,32.2301581974981
2018,Vic,Oils (J),Total,Energy recovery,10638.329599402745
2018,Vic,Oils (J),Total,Recycling,89743.2196641301
2018,Vic,Organic chemicals (M),C&D,Disposal,0.0
2018,Vic,Organic chemicals (M),C&D,Energy recovery,0.0
2018,Vic,Organic chemicals (M),C&D,Recycling,0.0
2018,Vic,Organic chemicals (M),C&I,Disposal,6130.2969384087355
2018,Vic,Organic chemicals (M),C&I,Energy recovery,197.7645808935401
2018,Vic,Organic chemicals (M),C&I,Recycling,694.2279806977247
2018,Vic,Organic chemicals (M),Total,Disposal,6130.2969384087355
2018,Vic,Organic chemicals (M),Total,Energy recovery,197.7645808935401
2018,Vic,Organic chemicals (M),Total,Recycling,694.2279806977247
2018,Vic,Organic solvents (G),C&D,Disposal,0.0
2018,Vic,Organic solvents (G),C&D,Energy recovery,0.0
2018,Vic,Organic solvents (G),C&D,Recycling,0.0
2018,Vic,Organic solvents (G),C&I,Disposal,2368.1255821207883
2018,Vic,Organic solvents (G),C&I,Energy recovery,262.9977721072812
2018,Vic,Organic solvents (G),C&I,Recycling,4595.268236391928
2018,Vic,Organic solvents (G),Total,Disposal,2368.1255821207883
2018,Vic,Organic solvents (G),Total,Energy recovery,262.9977721072812
2018,Vic,Organic solvents (G),Total,Recycling,4595.268236391928
2018,Vic,Other,C&D,Disposal,0.0
2018,Vic,Other,C&D,Energy recovery,0.0
2018,Vic,Other,C&D,Recycling,0.0
2018,Vic,Other,C&I,Disposal,0.0
2018,Vic,Other,C&I,Energy recovery,0.0
2018,Vic,Other,C&I,Recycling,0.0
2018,Vic,Other,Total,Disposal,0.0
2018,Vic,Other,Total,Energy recovery,0.0
2018,Vic,Other,Total,Recycling,0.0
2018,Vic,"Other hazardous organic wastes (K140, K190)",C&D,Disposal,0.0
2018,Vic,"Other hazardous organic wastes (K140, K190)",C&D,Energy recovery,0.0
2018,Vic,"Other hazardous organic wastes (K140, K190)",C&D,Recycling,0.0
2018,Vic,"Other hazardous organic wastes (K140, K190)",C&I,Disposal,229.3869843233975
2018,Vic,"Other hazardous organic wastes (K140, K190)",C&I,Energy recovery,0.0
2018,Vic,"Other hazardous organic wastes (K140, K190)",C&I,Recycling,1626.6130156766026
2018,Vic,"Other hazardous organic wastes (K140, K190)",Total,Disposal,229.3869843233975
2018,Vic,"Other hazardous organic wastes (K140, K190)",Total,Energy recovery,0.0
2018,Vic,"Other hazardous organic wastes (K140, K190)",Total,Recycling,1626.6130156766026
2018,Vic,Other miscellaneous (other T),C&D,Disposal,0.0
2018,Vic,Other miscellaneous (other T),C&D,Energy recovery,0.0
2018,Vic,Other miscellaneous (other T),C&D,Recycling,0.0
2018,Vic,Other miscellaneous (other T),C&I,Disposal,655.6017882598202
2018,Vic,Other miscellaneous (other T),C&I,Energy recovery,0.0
2018,Vic,Other miscellaneous (other T),C&I,Recycling,493.4382317401799
2018,Vic,Other miscellaneous (other T),Total,Disposal,655.6017882598202
2018,Vic,Other miscellaneous (other T),Total,Energy recovery,0.0
2018,Vic,Other miscellaneous (other T),Total,Recycling,493.4382317401799
2018,Vic,Other organics,C&D,Disposal,479.0
2018,Vic,Other organics,C&D,Energy recovery,105.0
2018,Vic,Other organics,C&D,Recycling,0.0
2018,Vic,Other organics,C&I,Disposal,35051.0
2018,Vic,Other organics,C&I,Energy recovery,7688.0
2018,Vic,Other organics,C&I,Recycling,535730.0
2018,Vic,Other organics,MSW,Disposal,100570.0
2018,Vic,Other organics,MSW,Energy recovery,22059.0
2018,Vic,Other organics,MSW,Recycling,48864.0
2018,Vic,Other organics,Total,Disposal,136100.0
2018,Vic,Other organics,Total,Energy recovery,29852.0
2018,Vic,Other organics,Total,Recycling,584594.0
2018,Vic,Other soil/sludges (other N),C&D,Disposal,0.0
2018,Vic,Other soil/sludges (other N),C&D,Energy recovery,0.0
2018,Vic,Other soil/sludges (other N),C&D,Recycling,0.0
2018,Vic,Other soil/sludges (other N),C&I,Disposal,40589.122388048854
2018,Vic,Other soil/sludges (other N),C&I,Energy recovery,0.0
2018,Vic,Other soil/sludges (other N),C&I,Recycling,7126.804757951135
2018,Vic,Other soil/sludges (other N),Total,Disposal,40589.122388048854
2018,Vic,Other soil/sludges (other N),Total,Energy recovery,0.0
2018,Vic,Other soil/sludges (other N),Total,Recycling,7126.804757951135
2018,Vic,"Paints, resins, inks, organic sludges (F)",C&D,Disposal,0.0
2018,Vic,"Paints, resins, inks, organic sludges (F)",C&D,Energy recovery,0.0
2018,Vic,"Paints, resins, inks, organic sludges (F)",C&D,Recycling,0.0
2018,Vic,"Paints, resins, inks, organic sludges (F)",C&I,Disposal,1838.7670048072378
2018,Vic,"Paints, resins, inks, organic sludges (F)",C&I,Energy recovery,592.3931227558572
2018,Vic,"Paints, resins, inks, organic sludges (F)",C&I,Recycling,38334.3984194369
2018,Vic,"Paints, resins, inks, organic sludges (F)",Total,Disposal,1838.7670048072378
2018,Vic,"Paints, resins, inks, organic sludges (F)",Total,Energy recovery,592.3931227558572
2018,Vic,"Paints, resins, inks, organic sludges (F)",Total,Recycling,38334.3984194369
2018,Vic,Pesticides (H),C&D,Disposal,0.0
2018,Vic,Pesticides (H),C&D,Energy recovery,0.0
2018,Vic,Pesticides (H),C&D,Recycling,0.0
2018,Vic,Pesticides (H),C&I,Disposal,12.008900842584046
2018,Vic,Pesticides (H),C&I,Energy recovery,0.0
2018,Vic,Pesticides (H),C&I,Recycling,1577.7540991574162
2018,Vic,Pesticides (H),Total,Disposal,12.008900842584046
2018,Vic,Pesticides (H),Total,Energy recovery,0.0
2018,Vic,Pesticides (H),Total,Recycling,1577.7540991574162
2018,Vic,Plasterboard & cement sheeting,C&D,Recycling,0.0
2018,Vic,Plasterboard & cement sheeting,C&I,Recycling,30319.0
2018,Vic,Plasterboard & cement sheeting,MSW,Recycling,0.0
2018,Vic,Plasterboard & cement sheeting,Total,Recycling,30319.0
2018,Vic,Plating and heat treatment (A),C&D,Disposal,0.0
2018,Vic,Plating and heat treatment (A),C&D,Energy recovery,0.0
2018,Vic,Plating and heat treatment (A),C&D,Recycling,0.0
2018,Vic,Plating and heat treatment (A),C&I,Disposal,39.8122
2018,Vic,Plating and heat treatment (A),C&I,Energy recovery,0.0
2018,Vic,Plating and heat treatment (A),C&I,Recycling,0.0
2018,Vic,Plating and heat treatment (A),Total,Disposal,39.8122
2018,Vic,Plating and heat treatment (A),Total,Energy recovery,0.0
2018,Vic,Plating and heat treatment (A),Total,Recycling,0.0
2018,Vic,Polymer coated paperboard,C&D,Recycling,0.0
2018,Vic,Polymer coated paperboard,C&I,Recycling,0.0
2018,Vic,Polymer coated paperboard,MSW,Recycling,0.0
2018,Vic,Polymer coated paperboard,Total,Recycling,0.0
2018,Vic,Reactive chemicals (E),C&D,Disposal,0.0
2018,Vic,Reactive chemicals (E),C&D,Energy recovery,0.0
2018,Vic,Reactive chemicals (E),C&D,Recycling,0.0
2018,Vic,Reactive chemicals (E),C&I,Disposal,62.833890000000004
2018,Vic,Reactive chemicals (E),C&I,Energy recovery,0.0
2018,Vic,Reactive chemicals (E),C&I,Recycling,0.0
2018,Vic,Reactive chemicals (E),Total,Disposal,62.833890000000004
2018,Vic,Reactive chemicals (E),Total,Energy recovery,0.0
2018,Vic,Reactive chemicals (E),Total,Recycling,0.0
2018,Vic,Rubble,C&D,Recycling,2464884.0
2018,Vic,Rubble,C&I,Recycling,23495.0
2018,Vic,Rubble,MSW,Recycling,50000.0
2018,Vic,Rubble,Total,Recycling,2538379.0
2018,Vic,Textiles,C&D,Recycling,0.0
2018,Vic,Textiles,C&I,Recycling,0.0
2018,Vic,Textiles,MSW,Recycling,572.0
2018,Vic,Textiles,Total,Recycling,572.0
2018,Vic,Timber,C&D,Disposal,113761.0
2018,Vic,Timber,C&D,Energy recovery,4245.0
2018,Vic,Timber,C&D,Recycling,126320.0
2018,Vic,Timber,C&I,Disposal,289454.0
2018,Vic,Timber,C&I,Energy recovery,35802.0
2018,Vic,Timber,C&I,Recycling,56775.0
2018,Vic,Timber,MSW,Disposal,25084.0
2018,Vic,Timber,MSW,Energy recovery,936.0
2018,Vic,Timber,MSW,Recycling,1.0
2018,Vic,Timber,Total,Disposal,428300.0
2018,Vic,Timber,Total,Energy recovery,40984.0
2018,Vic,Timber,Total,Recycling,183096.0
2018,Vic,Tyres (T140),C&D,Disposal,0.0
2018,Vic,Tyres (T140),C&D,Energy recovery,0.0
2018,Vic,Tyres (T140),C&D,Recycling,0.0
2018,Vic,Tyres (T140),C&I,Disposal,28249.110320284697
2018,Vic,Tyres (T140),C&I,Energy recovery,48527.935943060496
2018,Vic,Tyres (T140),C&I,Recycling,36622.9537366548
2018,Vic,Tyres (T140),Total,Disposal,28249.110320284697
2018,Vic,Tyres (T140),Total,Energy recovery,48527.935943060496
2018,Vic,Tyres (T140),Total,Recycling,36622.9537366548
2018,WA,Acids (B),C&D,Disposal,0.0
2018,WA,Acids (B),C&D,Energy recovery,0.0
2018,WA,Acids (B),C&D,Recycling,0.0
2018,WA,Acids (B),C&I,Disposal,1175.1830379843557
2018,WA,Acids (B),C&I,Energy recovery,0.0
2018,WA,Acids (B),C&I,Recycling,1803.9888620156437
2018,WA,Acids (B),Total,Disposal,1175.1830379843557
2018,WA,Acids (B),Total,Energy recovery,0.0
2018,WA,Acids (B),Total,Recycling,1803.9888620156437
2018,WA,Alkalis (C),C&D,Disposal,0.0
2018,WA,Alkalis (C),C&D,Energy recovery,0.0
2018,WA,Alkalis (C),C&D,Recycling,0.0
2018,WA,Alkalis (C),C&I,Disposal,1237.3531375128996
2018,WA,Alkalis (C),C&I,Energy recovery,0.0
2018,WA,Alkalis (C),C&I,Recycling,107727.81504248713
2018,WA,Alkalis (C),Total,Disposal,1237.3531375128996
2018,WA,Alkalis (C),Total,Energy recovery,0.0
2018,WA,Alkalis (C),Total,Recycling,107727.81504248713
2018,WA,Aluminium,C&D,Recycling,3321.0
2018,WA,Aluminium,C&I,Recycling,16691.0
2018,WA,Aluminium,MSW,Recycling,3539.0
2018,WA,Aluminium,Total,Recycling,23551.0
2018,WA,Asbestos (N220),C&D,Disposal,21209.118676965332
2018,WA,Asbestos (N220),C&D,Energy recovery,0.0
2018,WA,Asbestos (N220),C&D,Recycling,0.0
2018,WA,Asbestos (N220),C&I,Disposal,18067.027021118614
2018,WA,Asbestos (N220),C&I,Energy recovery,0.0
2018,WA,Asbestos (N220),C&I,Recycling,0.0
2018,WA,Asbestos (N220),Total,Disposal,39276.14569808394
2018,WA,Asbestos (N220),Total,Energy recovery,0.0
2018,WA,Asbestos (N220),Total,Recycling,0.0
2018,WA,Ash,C&I,Long-term storage,291250.4007830777
2018,WA,Ash,C&I,Recycling,820895.0460101509
2018,WA,Ash,Total,Long-term storage,291250.4007830777
2018,WA,Ash,Total,Recycling,820895.0460101509
2018,WA,Asphalt,C&D,Recycling,136816.0
2018,WA,Asphalt,C&I,Recycling,0.0
2018,WA,Asphalt,MSW,Recycling,0.0
2018,WA,Asphalt,Total,Recycling,136816.0
2018,WA,Biosolids,C&I,Disposal,40844.797793975864
2018,WA,Biosolids,C&I,Recycling,115430.95028732307
2018,WA,Biosolids,Total,Disposal,40844.797793975864
2018,WA,Biosolids,Total,Recycling,115430.95028732307
2018,WA,"Bricks, concrete and pavers",C&D,Recycling,231044.0
2018,WA,"Bricks, concrete and pavers",C&I,Recycling,5290.0
2018,WA,"Bricks, concrete and pavers",MSW,Recycling,872.0
2018,WA,"Bricks, concrete and pavers",Total,Recycling,237207.0
2018,WA,Cardboard,C&D,Recycling,0.0
2018,WA,Cardboard,C&I,Recycling,104812.0
2018,WA,Cardboard,MSW,Recycling,97272.0
2018,WA,Cardboard,Total,Recycling,202084.0
2018,WA,Clinical and pharmaceutical (R),C&D,Disposal,0.0
2018,WA,Clinical and pharmaceutical (R),C&D,Energy recovery,0.0
2018,WA,Clinical and pharmaceutical (R),C&D,Recycling,0.0
2018,WA,Clinical and pharmaceutical (R),C&I,Disposal,2756.303848772686
2018,WA,Clinical and pharmaceutical (R),C&I,Energy recovery,0.0
2018,WA,Clinical and pharmaceutical (R),C&I,Recycling,4.244101227314769
2018,WA,Clinical and pharmaceutical (R),Total,Disposal,2756.303848772686
2018,WA,Clinical and pharmaceutical (R),Total,Energy recovery,0.0
2018,WA,Clinical and pharmaceutical (R),Total,Recycling,4.244101227314769
2018,WA,Contaminated soils (N120),C&D,Disposal,1064.117171047396
2018,WA,Contaminated soils (N120),C&D,Energy recovery,0.0
2018,WA,Contaminated soils (N120),C&D,Recycling,1875.9576345526043
2018,WA,Contaminated soils (N120),C&I,Disposal,413.8233442962096
2018,WA,Contaminated soils (N120),C&I,Energy recovery,0.0
2018,WA,Contaminated soils (N120),C&I,Recycling,729.5390801037906
2018,WA,Contaminated soils (N120),Total,Disposal,1477.9405153436055
2018,WA,Contaminated soils (N120),Total,Energy recovery,0.0
2018,WA,Contaminated soils (N120),Total,Recycling,2605.496714656395
2018,WA,Food organics,C&D,Disposal,0.0
2018,WA,Food organics,C&D,Energy recovery,0.0
2018,WA,Food organics,C&D,Recycling,0.0
2018,WA,Food organics,C&I,Disposal,133522.0
2018,WA,Food organics,C&I,Energy recovery,23605.0
2018,WA,Food organics,C&I,Recycling,26972.0
2018,WA,Food organics,MSW,Disposal,295055.0
2018,WA,Food organics,MSW,Energy recovery,52161.0
2018,WA,Food organics,MSW,Recycling,47948.0
2018,WA,Food organics,Total,Disposal,428577.0
2018,WA,Food organics,Total,Energy recovery,75765.0
2018,WA,Food organics,Total,Recycling,74920.0
2018,WA,"Food-derived hazardous wastes (K100, K110)",C&D,Disposal,0.0
2018,WA,"Food-derived hazardous wastes (K100, K110)",C&D,Energy recovery,0.0
2018,WA,"Food-derived hazardous wastes (K100, K110)",C&D,Recycling,0.0
2018,WA,"Food-derived hazardous wastes (K100, K110)",C&I,Disposal,2300.096697339335
2018,WA,"Food-derived hazardous wastes (K100, K110)",C&I,Energy recovery,0.0
2018,WA,"Food-derived hazardous wastes (K100, K110)",C&I,Recycling,104404.97846966075
2018,WA,"Food-derived hazardous wastes (K100, K110)",Total,Disposal,2300.096697339335
2018,WA,"Food-derived hazardous wastes (K100, K110)",Total,Energy recovery,0.0
2018,WA,"Food-derived hazardous wastes (K100, K110)",Total,Recycling,104404.97846966075
2018,WA,Garden organics,C&D,Disposal,6213.0
2018,WA,Garden organics,C&D,Energy recovery,581.0
2018,WA,Garden organics,C&D,Recycling,10174.0
2018,WA,Garden organics,C&I,Disposal,26735.0
2018,WA,Garden organics,C&I,Energy recovery,2498.0
2018,WA,Garden organics,C&I,Recycling,26919.0
2018,WA,Garden organics,MSW,Disposal,149698.0
2018,WA,Garden organics,MSW,Energy recovery,13989.0
2018,WA,Garden organics,MSW,Recycling,150870.0
2018,WA,Garden organics,Total,Disposal,182646.0
2018,WA,Garden organics,Total,Energy recovery,17068.0
2018,WA,Garden organics,Total,Recycling,187963.0
2018,WA,Glass from food and beverage containers,C&D,Recycling,0.0
2018,WA,Glass from food and beverage containers,C&I,Recycling,7161.0
2018,WA,Glass from food and beverage containers,MSW,Recycling,48686.0
2018,WA,Glass from food and beverage containers,Total,Recycling,55847.0
2018,WA,High density polyethylene (HDPE) (2),C&D,Recycling,1510.0
2018,WA,High density polyethylene (HDPE) (2),C&I,Recycling,2232.0
2018,WA,High density polyethylene (HDPE) (2),MSW,Recycling,4318.0
2018,WA,High density polyethylene (HDPE) (2),Total,Recycling,8061.0
2018,WA,Inorganic chemicals (D),C&D,Disposal,0.0
2018,WA,Inorganic chemicals (D),C&D,Energy recovery,0.0
2018,WA,Inorganic chemicals (D),C&D,Recycling,0.0
2018,WA,Inorganic chemicals (D),C&I,Disposal,55.459127131708165
2018,WA,Inorganic chemicals (D),C&I,Energy recovery,0.0
2018,WA,Inorganic chemicals (D),C&I,Recycling,38697.64101036828
2018,WA,Inorganic chemicals (D),Total,Disposal,55.459127131708165
2018,WA,Inorganic chemicals (D),Total,Energy recovery,0.0
2018,WA,Inorganic chemicals (D),Total,Recycling,38697.64101036828
2018,WA,Iron and steel,C&D,Recycling,138870.0
2018,WA,Iron and steel,C&I,Recycling,418334.0
2018,WA,Iron and steel,MSW,Recycling,64931.0
2018,WA,Iron and steel,Total,Recycling,622135.0
2018,WA,Low density polyethylene (LDPE) (4),C&D,Recycling,0.0
2018,WA,Low density polyethylene (LDPE) (4),C&I,Recycling,1634.0
2018,WA,Low density polyethylene (LDPE) (4),MSW,Recycling,103.0
2018,WA,Low density polyethylene (LDPE) (4),Total,Recycling,1737.0
2018,WA,Newsprint & magazines,C&D,Recycling,0.0
2018,WA,Newsprint & magazines,C&I,Recycling,14145.0
2018,WA,Newsprint & magazines,MSW,Recycling,29565.0
2018,WA,Newsprint & magazines,Total,Recycling,43710.0
2018,WA,Non-ferrous metals (ex. aluminium),C&D,Recycling,255.0
2018,WA,Non-ferrous metals (ex. aluminium),C&I,Recycling,11051.0
2018,WA,Non-ferrous metals (ex. aluminium),MSW,Recycling,157.0
2018,WA,Non-ferrous metals (ex. aluminium),Total,Recycling,11464.0
2018,WA,Office paper,C&D,Recycling,0.0
2018,WA,Office paper,C&I,Recycling,10539.0
2018,WA,Office paper,MSW,Recycling,28.0
2018,WA,Office paper,Total,Recycling,10567.0
2018,WA,Oils (J),C&D,Disposal,0.0
2018,WA,Oils (J),C&D,Energy recovery,0.0
2018,WA,Oils (J),C&D,Recycling,0.0
2018,WA,Oils (J),C&I,Disposal,393.46278287750926
2018,WA,Oils (J),C&I,Energy recovery,10899.066962994417
2018,WA,Oils (J),C&I,Recycling,120298.81140772822
2018,WA,Oils (J),Total,Disposal,393.46278287750926
2018,WA,Oils (J),Total,Energy recovery,10899.066962994417
2018,WA,Oils (J),Total,Recycling,120298.81140772822
2018,WA,Organic chemicals (M),C&D,Disposal,0.0
2018,WA,Organic chemicals (M),C&D,Energy recovery,0.0
2018,WA,Organic chemicals (M),C&D,Recycling,0.0
2018,WA,Organic chemicals (M),C&I,Disposal,886.9965115965782
2018,WA,Organic chemicals (M),C&I,Energy recovery,49.27758397758768
2018,WA,Organic chemicals (M),C&I,Recycling,451.03427442583416
2018,WA,Organic chemicals (M),Total,Disposal,886.9965115965782
2018,WA,Organic chemicals (M),Total,Energy recovery,49.27758397758768
2018,WA,Organic chemicals (M),Total,Recycling,451.03427442583416
2018,WA,Organic solvents (G),C&D,Disposal,0.0
2018,WA,Organic solvents (G),C&D,Energy recovery,0.0
2018,WA,Organic solvents (G),C&D,Recycling,0.0
2018,WA,Organic solvents (G),C&I,Disposal,1846.081897345464
2018,WA,Organic solvents (G),C&I,Energy recovery,205.12021081616268
2018,WA,Organic solvents (G),C&I,Recycling,182.75259689837623
2018,WA,Organic solvents (G),Total,Disposal,1846.081897345464
2018,WA,Organic solvents (G),Total,Energy recovery,205.12021081616268
2018,WA,Organic solvents (G),Total,Recycling,182.75259689837623
2018,WA,Other,C&D,Disposal,0.0
2018,WA,Other,C&D,Energy recovery,0.0
2018,WA,Other,C&D,Recycling,0.0
2018,WA,Other,C&I,Disposal,31177.726478495042
2018,WA,Other,C&I,Energy recovery,0.0
2018,WA,Other,C&I,Recycling,11288.2960415051
2018,WA,Other,Total,Disposal,31177.726478495042
2018,WA,Other,Total,Energy recovery,0.0
2018,WA,Other,Total,Recycling,11288.2960415051
2018,WA,"Other hazardous organic wastes (K140, K190)",C&D,Disposal,0.0
2018,WA,"Other hazardous organic wastes (K140, K190)",C&D,Energy recovery,0.0
2018,WA,"Other hazardous organic wastes (K140, K190)",C&D,Recycling,0.0
